	contribution	tag	corpus	id_elf	count
997	1-31236	Moins de clientélisme	"Application d'une vraie laïcité, suppression. Interdiction des frères musulmans et de leurs représentants français de l'UOIF. Interdiction des signes religieux dans l'espace publique. Fin de la propagande scolaire, notablement par le biais de professeurs marqués a gauche, d'une laïcité ""tolérante"" envers l'islam. De nombreuses études montrant que les nombreux problèmes de laïcité a l'école sont dues a cette religion."	DC13	1
998	1-31236	Stop prosélytisme	"Application d'une vraie laïcité, suppression. Interdiction des frères musulmans et de leurs représentants français de l'UOIF. Interdiction des signes religieux dans l'espace publique. Fin de la propagande scolaire, notablement par le biais de professeurs marqués a gauche, d'une laïcité ""tolérante"" envers l'islam. De nombreuses études montrant que les nombreux problèmes de laïcité a l'école sont dues a cette religion."	DC13	4
999	1-31244	Y Rien	-	DC13	1
1000	1-31271	Y Rien	Rien	DC13	3
1001	1-31510	Aucun signe ostentatoire (croix, voile, kippa...)	Interdiction d'avoir le visage caché	DC13	4
1002	1-31558	Application loi 1905	Élaborer une charte entre l'État et les différentes religions représentées posant comme fondement les principes de la laïcité dans le pays, laïcité qui garantit aux religions la libre expression dans le respect de la liberté de chaque citoyen.	DC13	1
1003	1-31558	Garantir la liberté de culte	Élaborer une charte entre l'État et les différentes religions représentées posant comme fondement les principes de la laïcité dans le pays, laïcité qui garantit aux religions la libre expression dans le respect de la liberté de chaque citoyen.	DC13	3
1004	1-31558	Loi de la République avant celles de la religion	Élaborer une charte entre l'État et les différentes religions représentées posant comme fondement les principes de la laïcité dans le pays, laïcité qui garantit aux religions la libre expression dans le respect de la liberté de chaque citoyen.	DC13	3
1005	1-31558	Même traitement pour toutes les religions	Élaborer une charte entre l'État et les différentes religions représentées posant comme fondement les principes de la laïcité dans le pays, laïcité qui garantit aux religions la libre expression dans le respect de la liberté de chaque citoyen.	DC13	1
1006	1-31558	Plus de dialogue	Élaborer une charte entre l'État et les différentes religions représentées posant comme fondement les principes de la laïcité dans le pays, laïcité qui garantit aux religions la libre expression dans le respect de la liberté de chaque citoyen.	DC13	2
1007	1-31558	Redonner un aspect privé à la religion	Élaborer une charte entre l'État et les différentes religions représentées posant comme fondement les principes de la laïcité dans le pays, laïcité qui garantit aux religions la libre expression dans le respect de la liberté de chaque citoyen.	DC13	1
1008	1-31558	Séparation stricte Etat-religions	Élaborer une charte entre l'État et les différentes religions représentées posant comme fondement les principes de la laïcité dans le pays, laïcité qui garantit aux religions la libre expression dans le respect de la liberté de chaque citoyen.	DC13	1
1009	1-31580	Y Rien	Rien	DC13	3
1010	1-3176	Y Rien	RAS	DC13	3
1011	1-31771	Y Rien	RAS	DC13	3
1012	1-31812	Aucun financement par l'Etat	L'état ne doit pas financer au même niveau l'école publique que l'école privée.	DC13	2
1013	1-31812	Statut des écoles religieuses	L'état ne doit pas financer au même niveau l'école publique que l'école privée.	DC13	3
1014	1-31820	Application loi 1905	Les religions sont aujourd'hui dans notre société une source de tension. Mon point de vue est que les religions sont une affaire privée, qui devrait se dérouler seulement dans la sphère privée ou sur le lieu de culte. L'espace publique devrait être neutre de tout signe religieux et celle-ci devrait être considéré comme n'importe quelle association vis à vis des pouvoirs publiques et des médias.	DC13	1
1015	1-31820	Aucun signe ostentatoire (croix, voile, kippa...)	Les religions sont aujourd'hui dans notre société une source de tension. Mon point de vue est que les religions sont une affaire privée, qui devrait se dérouler seulement dans la sphère privée ou sur le lieu de culte. L'espace publique devrait être neutre de tout signe religieux et celle-ci devrait être considéré comme n'importe quelle association vis à vis des pouvoirs publiques et des médias.	DC13	5
1016	1-31820	Loi de la République avant celles de la religion	Les religions sont aujourd'hui dans notre société une source de tension. Mon point de vue est que les religions sont une affaire privée, qui devrait se dérouler seulement dans la sphère privée ou sur le lieu de culte. L'espace publique devrait être neutre de tout signe religieux et celle-ci devrait être considéré comme n'importe quelle association vis à vis des pouvoirs publiques et des médias.	DC13	2
1017	1-31820	Redonner un aspect privé à la religion	Les religions sont aujourd'hui dans notre société une source de tension. Mon point de vue est que les religions sont une affaire privée, qui devrait se dérouler seulement dans la sphère privée ou sur le lieu de culte. L'espace publique devrait être neutre de tout signe religieux et celle-ci devrait être considéré comme n'importe quelle association vis à vis des pouvoirs publiques et des médias.	DC13	6
1018	1-31827	Y Rien	Rien	DC13	3
1019	1-31880	Application loi 1905	Respect de la loi de 1905	DC13	3
1020	1-31882	Y Rien	rien	DC13	3
1021	1-31899	Application loi 1905	Application plus stricte de la laïcité.	DC13	4
1022	1-31899	Aucun signe ostentatoire (croix, voile, kippa...)	Application plus stricte de la laïcité.	DC13	1
1023	1-31899	Condamnation des atteintes à la laïcité	Application plus stricte de la laïcité.	DC13	1
1024	1-31899	Loi de la République avant celles de la religion	Application plus stricte de la laïcité.	DC13	1
1025	1-31899	Redonner un aspect privé à la religion	Application plus stricte de la laïcité.	DC13	1
1026	1-31899	Séparation stricte Etat-religions	Application plus stricte de la laïcité.	DC13	1
1027	1-31936	Y Rien	Rien	DC13	3
1028	1-31998	Plus d'éducation	Pédagogie dès le parcours scolaire / 2 générations + actions en entreprise (NAO et RSE) avec mesures de l'impact social	DC13	4
1029	1-32035	Y Rien	Rien	DC13	3
1030	1-32059	Aucun signe ostentatoire (croix, voile, kippa...)	renforcer l'interdiction des signes distinctifs des religions dans la sphère publique	DC13	6
1031	1-32059	Redonner un aspect privé à la religion	renforcer l'interdiction des signes distinctifs des religions dans la sphère publique	DC13	2
1032	1-32067	Application loi 1905	Faire respecter scrupuleusement nos lois.  Luter contre toutes formes d'intégrisme religieux, mieux encadrer les cultes et responsabiliser leurs représentants.	DC13	3
1033	1-32067	Encadrer formation imams	Faire respecter scrupuleusement nos lois.  Luter contre toutes formes d'intégrisme religieux, mieux encadrer les cultes et responsabiliser leurs représentants.	DC13	5
1034	1-32067	Loi de la République avant celles de la religion	Faire respecter scrupuleusement nos lois.  Luter contre toutes formes d'intégrisme religieux, mieux encadrer les cultes et responsabiliser leurs représentants.	DC13	3
1035	1-32067	Lutte communautarisme	Faire respecter scrupuleusement nos lois.  Luter contre toutes formes d'intégrisme religieux, mieux encadrer les cultes et responsabiliser leurs représentants.	DC13	4
1036	1-32067	Lutte contre extrémismes	Faire respecter scrupuleusement nos lois.  Luter contre toutes formes d'intégrisme religieux, mieux encadrer les cultes et responsabiliser leurs représentants.	DC13	7
1037	1-32067	Séparation stricte Etat-religions	Faire respecter scrupuleusement nos lois.  Luter contre toutes formes d'intégrisme religieux, mieux encadrer les cultes et responsabiliser leurs représentants.	DC13	1
1038	1-32090	Encadrer formation imams	- Contrôler les mosquées et leur fonctionnement, et les imams étrangers. - Former des imams en France.	DC13	5
1039	1-32090	Lutte communautarisme	- Contrôler les mosquées et leur fonctionnement, et les imams étrangers. - Former des imams en France.	DC13	1
1040	1-32090	Lutte contre extrémismes	- Contrôler les mosquées et leur fonctionnement, et les imams étrangers. - Former des imams en France.	DC13	1
1041	1-32090	Pas de prêche en langue étrangère	- Contrôler les mosquées et leur fonctionnement, et les imams étrangers. - Former des imams en France.	DC13	2
1042	1-32090	Plus d'éducation	- Contrôler les mosquées et leur fonctionnement, et les imams étrangers. - Former des imams en France.	DC13	1
1043	1-32090	Réduire financements étrangers	- Contrôler les mosquées et leur fonctionnement, et les imams étrangers. - Former des imams en France.	DC13	2
1044	1-32111	Loi de la République avant celles de la religion	reconnaître l'Islam pour ce qu'elle est, c'est à dire un système politique concurrent qui a l'intention de remplacer un jour le système en place, et qui dans l'attente ne s'empêche pas d'établir ses lois dans les quartiers où cette religion est majoritaire	DC13	1
1045	1-32157	Application loi 1905	tolérance zéro pour les atteintes à la laïcité, fermeture des mosquées déviantes, expulsion des islamistes	DC13	1
1046	1-32157	Condamnation des atteintes à la laïcité	tolérance zéro pour les atteintes à la laïcité, fermeture des mosquées déviantes, expulsion des islamistes	DC13	6
