customer_id,question_name,answer,theme
21532,FI9,"il faut protéger les entreprises Françaises en concurrence déloyales par un protectionisme solidaire et ne plus céder aux libnied des. Grosses entreprises de la Chimie de l’agroalimentaire. Et de l’agriculture. De masse comme MOSZNTI ET SED PEDRICIDES SUI NOUS TUENT AINDI SUR LA. FAUJE ET LZ FLORE  
Revenir sur les directives Europeened qui privilégie les moins disant  sociaux et environnementaux",Impôts et dépenses publiques
21533,FI9,Imposer toute société réalisant des bénéfices grâce aux Français.,Impôts et dépenses publiques
21536,FI9,"La réduction des dépenses, à la fois de l’Etat et des collectivités territoriales est une absolue nécessité. Elle doit s’appuyer notamment sur les innovations technologiques, en particulier digitales",Impôts et dépenses publiques
21549,FI9,Ne pas revenir sur la baisse de l'ISF qui permet à la France d'être compétitive,Impôts et dépenses publiques
21550,FI9,"Les dépenses de l'etat ne sont pas cohérente par rapport au discours de l'état.
Le mobilier, la vaisselle, un nouvelle piscine, une nouvelle décoration, une allocation attribué a la première dame de France ne sont pas des frais que les Français doivent payer",Impôts et dépenses publiques
21551,FI9,Pour moi la taxe sui est très injuste c est la taxe foncière car elle pénalise les foyers qui font l effort d être propriétaires.,Impôts et dépenses publiques
21576,FI9,"Il ne faut surtout pas rétablir L'ISF.
Il faut en finir avec cette fiscalité punitive et confiscatoire, écologique, archaïque et ubuesque.
Il faut simplifier le Code Général des Impôts",Impôts et dépenses publiques
21580,FI9,Il nous faut taxer plus sévèrement les très haut revenus et installer un impôt universel qui permettrait de combattre l'évasion fiscale (sur laquelle nous devons vraiment progresser).,Impôts et dépenses publiques
21584,FI9,"Ne pas remettre l'ISF car cela fera fuir ceux qui peuvent donner de l'argent a L'État et on a besoin d'eux pour reduire la dette publique et ce n'est pas a eux de payer parce que État distribue mal l'argent
Faire attention' car si on diminue trop les impôts on n'aura plus d'aides comme la sécurité sociale, le chômage, allocations familiales, 
Enlever canal + des prisons 
Enlever le paiement des études superieures pour les personnes qui gagnent en dessous d'un certain seuil",Impôts et dépenses publiques
21590,FI9,"Il est important, d'une manière générale, que chacun puisse comprendre la raison d'être des impôts. Critiqués depuis toujours, ces taxes sont pourtant une base essentielle de la vie en société: la société nous rend des services en mettant à notre disposition des infrastructures, des institutions, en assurant notre sécurité, etc ; il est important qu'en retour nous soyons fiers de contribuer à la vie en société. D'ou l'intérêt d'une plus grande transparence sur les usages qui sont faits de l'argent public. 

Évidemment, les impôts n'ont jamais été la pour ruiner les individus. Bien au contraire. Il est donc nécessaire de veiller à ce que l'impôt soit juste et que chacun contribue à hauteur de ses moyens. Ceci pour renforcer la confiance que les individus ont en l'impôt, et en l'Etat en général. Il n'y a que comme ça que nous avancerons",Impôts et dépenses publiques
21598,FI9,Mettre une taxe supplémentaire sur la précarité,Impôts et dépenses publiques
21602,FI9,"La taxes d'habitation n'est pas équitable entre les villes, il faudrait revoir  cette taxe car certaines villes ont évoluées ou non au cours des années, sans que cette taxe n'est changée",Impôts et dépenses publiques
21603,FI9,"Je pense qu'il serait important de ne donner des aides sociales qu'à des cas très spécifiques, et encadrés par la loi.",Impôts et dépenses publiques
21633,FI9,La suppression de la part des veuves,Impôts et dépenses publiques
21634,FI9,"Réduire à grand pas le nombre,le salaire et les avantages du gouvernement.  Ainsi qu annuler leur retraite  a vie.et ts ce qui vas avec.",Impôts et dépenses publiques
21636,FI9,Je pense pour ma part qu il y a beaucoup trop de personnes à Paris dans les ministères et que beaucoup trop de ministres et secrétaires d états,Impôts et dépenses publiques
21661,FI9,le fonctionnement de la plupart des administrations est trés lourd a gérer alors mettons les  en concurrence,Impôts et dépenses publiques
21663,FI9,"Imposé les gafas et allégé les impôts des artisans, économie sur les avantages des politiques salaires et nombre de députés et diminution ou suppression des sénateurs.",Impôts et dépenses publiques
21679,FI9,ouvrir plus largement les financements pour les moyens hospitaliers et  la santé en général en récupérant les 60 pour cent  des sommes astronomiques versées aujourd'hui aux anciens chefs d'état et ministres,Impôts et dépenses publiques
21686,FI9,"Ne pas oublier que notre système de santé et sa couverture, notre système de retraite par répartition sont uniques, ils sont performants pour nous protéger quand des problèmes graves arrivent. Cela doit être mesuré y compris dans les comparaisons internationales. Il y a bien sûr possibilité d’améliorer si l’on a une approche sobre et de qualité de l’action publique",Impôts et dépenses publiques
21696,FI9,"impôts : trop d’inégalités entre les citoyens aux niveaux de leurs situations personnelles et le montant de leurs impôts.
dépenses : qu’elles soient justifiées, et un peu plus surveillées",Impôts et dépenses publiques
21707,FI9,"Les impôts doivent être utilisés à des fins écologiques, environnemenraux ou autre choses importantes et justes.
Si le Gouvernement arrêtait de financer ses guerres, la colonisation de l'Afrique, et pouvait taxer les GAFA, et autres industries super riches qui ne paient rien, alors Justice sera faite.",Impôts et dépenses publiques
21714,FI9,J ai cotisé 43 ans et au final on vient me ponctionner 500€/an..supprimer la csg sur les retraites et l indexé sur le coût de la vie,Impôts et dépenses publiques
21735,FI9,Il faut sans doute supprimer  un niveau administratif ( départemental ?) pour limiter les dépenses de l État,Impôts et dépenses publiques
21739,FI9,"Il est incompréhensible que le sujet de la dette, celui du déficit budgétaire, celui des impôts et du fardeau toujours plus lourd laissé aux jeunes générations, n’aient pas été au centre des campagnes électorales. Par démagogie et facilité, les problématiques sont occultées durant les campagnes!",Impôts et dépenses publiques
21780,FI9,Les retraites,Impôts et dépenses publiques
21818,FI9,Désolée je voulais dire remettre l’ISF,Impôts et dépenses publiques
21820,FI9,"L'investissement dans le numérique doit être une priorité majeure, afin de ne pas accumuler un retard sur les technologies",Impôts et dépenses publiques
21821,FI9,Légalisation du cannabis engendrerait des millions d euros à l état,Impôts et dépenses publiques
21841,FI9,Déjà nous les petits ou smicars pas de redevances télé pas d'impôts sur les revenus petits est moyens revenus et que tous les habitants à tous petits revenus puisse avoir accès aux logements h l m  habitations à loyers modérés sa le gouvernement ne l'applique pas c'est honteux de voir sa en 2019 ta pas boulot tu dort dehors ou si tu as des parents ou un parent c'est eux qui trinque,Impôts et dépenses publiques
21843,FI9,faites payer des impots à tous les gens en france notamment à tous ceux qui profitent du système dans les cités y en marre de payé pour ces gens la qui détruisent nos enfants avec leur drogues ;ou en faisant 7ou 8 enfants à leurs femmes qui subissent aussi la brutalité de leur maris et religion de sauvages,Impôts et dépenses publiques
21845,FI9,Baisser les impôts et les taxes pour les travailleurs de classes moyennes honnêtes et qui n’ont pas de casiers judiciaires.,Impôts et dépenses publiques
21851,FI9,L impot a leur actuel est completement injuste les pauvre sont plus taxés que les riche . Il faut inverser . Taxer les riches . Repartir les richesse . Augmenter le revenu du travail baisser celui du capital,Impôts et dépenses publiques
21860,FI9,"Revoir les salaires des élus.
Que les anciens présidents gardent un salaire oui (car ne pourraient pas travailler ailleurs) mais n'aient plus tous ces avantages. Ils sont (vu le salaire) en mesure de payer eux même leur toit, leur voiture etc....",Impôts et dépenses publiques
21876,FI9,"Apprendre à remplacer égalité par équité dans nos propos!
Instaurer un référendum pour les grosses dépenses. 
Limiter l'écart entre les salaires hauts et bas des entreprises. 
Limiter le pouvoir des actionnaires. C'est ANORMAL de toucher d'énormes dividendes et de licencier en même temps.  Empêcher le président de faire des dépenses somptueuses et superflues avec notre argent . Ex piscine Bregancon. Assiettes Élysée...",Impôts et dépenses publiques
21892,FI9,REMETTRE L IMPOT SUR LA FORTUNE,Impôts et dépenses publiques
21895,FI9,Réduits considérablement le nombre de fonctionnaire d’Etat. Ne pas toucher aux fonctionnaire territoriaux et hospitalier. Mai réduits le nombre de sénateur et de parlementaires.,Impôts et dépenses publiques
21906,FI9,"Limiter certains salaires entre le salaire le plus bas et les plus haut l’étreprise sinon amande et recours en justice avec des délais raisonnables. Faire des service juridique,. Psychologie pour les patrons les salarié et faire un impôt si nécessaire pour des que chacun puisse s’informer . Se soigner , être éduquer et protéger de manière convenable",Impôts et dépenses publiques
21914,FI9,"Taxation réelle des entreprises ayant un pied sur le sol français, sans possibilité de truchements",Impôts et dépenses publiques
21916,FI9,"Arrêter les dépenses inutiles de notre bon roi et ses amis a la tête du gouvernement (Édouard Philippe et son retour du Japon ou pour faire 2h de route en Bretagne, Manu avec sa piscine et ses tapisseries) 
Il faut contrôler les dépenses des députés et proposer un modèle comme en Suède par exemple ou Norvège. Ou ils ont le droit a 50e pour la nuit d'hôtel mais doivent payer de leur poche si ils dépassent ce seuil. Arrêter de leur payer au frais du contribuable des premières classes. Mais le minimum . 
Supprimer les avantages des anciens présidents.",Impôts et dépenses publiques
